time,open,close,high,low,volume
2018-11-01 01:25:00,6360.39036595,6360.3,6360.39036595,6360.3,0.46818990000000005
2018-11-01 01:26:00,6360.3,6360.4,6360.4,6360.3,2.2
2018-11-01 01:27:00,6360.4,6360.4,6360.4,6360.4,0.23554014
2018-11-01 01:29:00,6360.39036595,6360.3,6360.39036595,6360.3,2.04188641
2018-11-01 01:31:00,6360.39036595,6360.39036595,6360.39036595,6360.39036595,0.26107472
2018-11-01 01:33:00,6360.31309363,6360.31309363,6360.31309363,6360.31309363,0.00293894
2018-11-01 01:34:00,6360.31309363,6360.31309363,6360.31309363,6360.31309363,0.07523888
2018-11-01 01:35:00,6360.4,6360.4,6360.4,6360.4,0.005
2018-11-01 01:36:00,6360.3,6360.3,6360.3,6360.3,0.020319
2018-11-01 01:37:00,6360.31309363,6360.3,6360.31309363,6360.3,0.0174967
2018-11-01 01:38:00,6360.31309363,6360.3,6360.31309363,6360.3,0.18524918
2018-11-01 01:40:00,6360.31309363,6360.31309363,6360.31309363,6360.31309363,0.17544294
2018-11-01 01:41:00,6360.3,6360.3,6360.3,6360.3,0.00907872
2018-11-01 01:42:00,6360.3,6359.7,6360.3,6359.3,3.20123782
2018-11-01 01:43:00,6359.76436276,6359.72639094,6359.76436276,6359.7,1.31880751
2018-11-01 01:44:00,6359.7,6359.7,6359.72639094,6359.7,0.48402202
2018-11-01 01:45:00,6359.7,6359.7,6359.7,6359.7,0.005
2018-11-01 01:46:00,6359.63589263,6359.61305916,6359.63589263,6359.6,4.39315475
2018-11-01 01:48:00,6359.6,6359.6,6359.6,6359.6,0.01
2018-11-01 01:49:00,6359.6,6359.6,6359.6,6359.6,1.00676722
2018-11-01 01:50:00,6359.6,6359.6,6359.6,6359.6,1.153
2018-11-01 01:52:00,6359.61305916,6359.60166696,6359.61305916,6359.6,0.37359748
2018-11-01 01:53:00,6359.6,6359.6,6359.6,6359.6,0.16653549
2018-11-01 01:54:00,6359.6,6359.7,6359.7,6359.6,5.15758992
2018-11-01 01:55:00,6359.7,6359.7,6359.7,6359.7,1.53169795
2018-11-01 01:56:00,6359.67844211,6359.6,6359.7,6359.6,13.64694116
2018-11-01 01:57:00,6359.7,6359.7,6359.7,6359.7,15.02534593
2018-11-01 01:59:00,6359.6,6358.7,6359.6,6358.7,24.04199718
2018-11-01 02:00:00,6358.2,6358.0,6358.3,6358.0,1.17533907
2018-11-01 02:02:00,6358.0,6357.6,6358.0,6357.6,2.06777644
2018-11-01 02:03:00,6357.6,6357.6,6357.6,6357.6,0.00599
2018-11-01 02:04:00,6357.7,6357.7,6357.7,6357.7,0.2
2018-11-01 02:07:00,6357.6,6357.7,6357.7,6357.6,0.30418254
2018-11-01 02:08:00,6357.6,6357.6,6357.6,6357.6,0.36
2018-11-01 02:09:00,6357.6,6357.6,6357.6,6357.6,0.015
2018-11-01 02:10:00,6357.7,6357.7,6357.7,6357.7,0.0055520000000000005
2018-11-01 02:11:00,6357.6,6357.6,6357.6,6357.6,0.0110214
2018-11-01 02:12:00,6357.7,6357.6,6357.7,6357.6,1.39061824
2018-11-01 02:13:00,6357.6,6357.7,6357.7,6357.6,0.11897685
2018-11-01 02:14:00,6357.6,6357.6,6357.6,6357.6,0.0599567
2018-11-01 02:15:00,6357.7,6357.6,6357.7,6357.6,0.00607
2018-11-01 02:16:00,6357.6,6357.7,6357.7,6357.6,0.04899172
2018-11-01 02:17:00,6357.6,6357.6,6357.6,6357.6,0.635564
2018-11-01 02:18:00,6357.6,6357.6,6357.6,6357.6,0.06
2018-11-01 02:19:00,6357.6,6355.5,6357.6,6355.5,5.41606164
2018-11-01 02:20:00,6355.5,6355.5348093,6355.5348093,6355.5,0.025
2018-11-01 02:21:00,6355.5348093,6355.6,6355.6,6355.5348093,0.213
2018-11-01 02:22:00,6355.59259091,6355.6,6355.6,6355.59259091,0.10054159
2018-11-01 02:23:00,6355.6,6355.6,6355.6,6355.6,0.003
2018-11-01 02:24:00,6355.59258818,6355.5,6355.59259091,6355.5,35.077283
2018-11-01 02:25:00,6355.59259091,6355.5,6355.6,6355.5,47.5096914
2018-11-01 02:26:00,6355.5,6355.5,6355.5,6355.5,0.025
2018-11-01 02:27:00,6355.4,6355.4,6355.5,6355.4,0.07938913
2018-11-01 02:28:00,6355.5,6355.4,6355.5,6355.4,0.11162482
2018-11-01 02:29:00,6355.4,6355.4,6355.4,6355.4,10.0
2018-11-01 02:30:00,6355.4,6355.4,6355.4,6355.4,0.0561568
2018-11-01 02:31:00,6355.4,6355.4,6355.4,6355.4,0.020657
2018-11-01 02:32:00,6355.4,6355.2,6355.4,6355.2,1.7128265
2018-11-01 02:33:00,6354.9,6354.3,6354.9,6354.3,5.74898964
2018-11-01 02:34:00,6354.26291117,6354.26289195,6354.26291117,6354.26289195,0.50615493
2018-11-01 02:35:00,6354.26289195,6353.9,6354.26289195,6353.9,10.05821049
2018-11-01 02:36:00,6353.9,6353.9,6353.9,6353.9,3.35309116
2018-11-01 02:37:00,6353.9,6353.8,6353.9,6353.7,10.383612300000001
2018-11-01 02:38:00,6353.8,6353.3,6353.8,6352.90247884,10.40039887
2018-11-01 02:39:00,6353.6,6353.5826854,6353.6,6353.5826854,0.25507061
2018-11-01 02:40:00,6353.6,6353.6,6353.6,6353.6,0.00219817
2018-11-01 02:41:00,6353.5826854,6353.6,6353.6,6353.5826854,1.20910615
2018-11-01 02:42:00,6353.5826854,6353.6,6353.6,6353.5826854,0.04
2018-11-01 02:44:00,6353.5,6353.6,6353.6,6353.5,0.60453931
2018-11-01 02:45:00,6353.5,6353.6,6353.6,6353.5,10.61575133
2018-11-01 02:46:00,6353.6,6353.5,6353.6,6353.5,10.095172
2018-11-01 02:47:00,6353.5,6353.6,6353.6,6353.5,10.02943947
2018-11-01 02:48:00,6353.6,6353.6,6353.6,6353.6,0.00455106
2018-11-01 02:49:00,6353.6,6353.6,6353.6,6353.6,0.05028148
2018-11-01 02:50:00,6353.6,6353.5,6353.6,6353.5,0.02097775
2018-11-01 02:51:00,6353.6,6353.6,6353.6,6353.6,0.28369735
2018-11-01 02:52:00,6353.6,6357.0,6357.0,6353.5,37.14115725
2018-11-01 02:53:00,6357.0,6360.0,6360.0,6356.96162718,4.87640024
2018-11-01 02:54:00,6360.0,6360.0,6360.0,6360.0,2.88020757
2018-11-01 02:55:00,6360.0,6360.0,6360.0,6360.0,0.03861831
2018-11-01 02:56:00,6360.0,6360.0,6360.0,6360.0,0.10965357
2018-11-01 02:57:00,6360.0,6360.0,6360.0,6360.0,3.0
2018-11-01 02:58:00,6360.0,6360.7,6361.6,6360.0,12.128833
2018-11-01 02:59:00,6360.6,6360.7,6360.7,6360.6,0.24505228
2018-11-01 03:00:00,6360.7,6360.7,6360.7,6360.7,0.14598655
2018-11-01 03:01:00,6361.3,6361.3,6361.3,6361.3,0.35
2018-11-01 03:02:00,6361.2,6361.3,6361.3,6361.2,1.27978
2018-11-01 03:04:00,6361.3,6361.3,6361.3,6361.3,0.01084493
2018-11-01 03:05:00,6361.3,6361.3,6361.3,6361.2250419,0.65669708
2018-11-01 03:07:00,6361.2,6360.7,6361.2,6360.6,1.79005929
2018-11-01 03:08:00,6360.4,6357.8,6360.4,6357.8,2.53967207
2018-11-01 03:09:00,6358.211965300001,6358.3,6358.3,6358.211965300001,1.67425573
2018-11-01 03:12:00,6358.3,6358.3,6358.3,6358.3,0.02874051
2018-11-01 03:13:00,6359.5,6359.5,6359.6,6359.4,7.64191113
2018-11-01 03:14:00,6359.6,6359.6,6359.6,6359.6,1.0
2018-11-01 03:15:00,6359.6,6357.8,6359.6,6357.8,9.48673312
2018-11-01 03:16:00,6357.5,6357.5,6357.5,6357.5,0.386995
2018-11-01 03:18:00,6357.8,6357.8,6357.8,6357.8,0.17425483
2018-11-01 03:19:00,6357.4,6357.4,6357.4,6357.4,0.9563294
2018-11-01 03:20:00,6357.4,6357.4,6357.4,6357.4,0.40318723
2018-11-01 03:21:00,6357.35390678,6357.4,6357.4,6357.35390678,0.24878253
2018-11-01 03:22:00,6357.3,6357.4,6357.4,6357.3,0.26444509
2018-11-01 03:24:00,6357.4,6357.4,6357.4,6357.4,0.007230100000000001
2018-11-01 03:25:00,6357.368523,6357.3,6357.368523,6357.3,0.15135584
2018-11-01 03:26:00,6357.3,6357.4,6357.4,6357.3,0.35752793
2018-11-01 03:27:00,6357.4,6357.35150773,6357.4,6357.3,10.84480952
2018-11-01 03:28:00,6357.3,6357.0,6357.3,6357.0,4.21928094
2018-11-01 03:29:00,6357.0,6357.0,6357.0,6357.0,0.22480126
2018-11-01 03:30:00,6357.0,6357.0,6357.0,6357.0,0.20959258
2018-11-01 03:31:00,6357.0,6356.9,6357.0,6356.9,14.0049006
2018-11-01 03:32:00,6357.0,6357.0,6357.0,6357.0,0.46307323
2018-11-01 03:33:00,6357.0,6357.0,6357.0,6357.0,0.03718924
2018-11-01 03:34:00,6357.0,6357.0,6357.0,6357.0,0.00977675
2018-11-01 03:35:00,6356.9,6356.9,6356.9,6356.9,0.005
2018-11-01 03:36:00,6356.9,6357.0,6357.0,6356.9,16.50454926
2018-11-01 03:37:00,6356.9,6357.0,6357.0,6356.9,2.01397476
2018-11-01 03:38:00,6356.95566688,6357.0,6357.0,6356.95566688,0.90747076
2018-11-01 03:39:00,6357.0,6357.0,6357.0,6357.0,2.31131302
2018-11-01 03:40:00,6356.93909708,6357.0,6357.0,6356.9,10.41496318
2018-11-01 03:41:00,6356.95566688,6357.0,6357.0,6356.95566688,0.48948972
2018-11-01 03:42:00,6357.0,6356.90747494,6357.0,6356.9,10.31255564
2018-11-01 03:43:00,6357.0,6357.0,6357.0,6356.9,0.62699515
2018-11-01 03:44:00,6356.9,6356.9,6357.0,6356.9,0.55458575
2018-11-01 03:45:00,6356.9,6357.0,6357.0,6356.9,0.28433013
2018-11-01 03:46:00,6357.0,6357.0,6357.0,6357.0,0.03088856
2018-11-01 03:47:00,6356.961717600001,6357.0,6357.0,6356.961717600001,0.945903
2018-11-01 03:48:00,6357.0,6357.0,6357.0,6357.0,0.75340194
2018-11-01 03:49:00,6357.0,6357.0,6357.0,6357.0,0.01024206
2018-11-01 03:50:00,6357.0,6357.0,6357.0,6357.0,0.04656569
2018-11-01 03:51:00,6357.0,6357.0,6357.0,6357.0,0.04684627
2018-11-01 03:52:00,6357.0,6357.0,6357.0,6357.0,0.6794557
2018-11-01 03:53:00,6357.0,6356.9,6357.0,6356.9,0.29492066
2018-11-01 03:54:00,6357.0,6357.0,6357.0,6357.0,0.2709
2018-11-01 03:55:00,6357.0,6357.4,6357.5,6356.94183778,3.56220459
2018-11-01 03:56:00,6357.6,6357.1,6357.6,6357.1,0.16420843
2018-11-01 03:57:00,6357.0,6357.9,6357.9,6357.0,0.40213319
2018-11-01 03:59:00,6357.9,6357.9,6357.9,6357.9,0.00988954
2018-11-01 04:00:00,6357.8,6357.9,6357.9,6357.8,1.4865707000000001
2018-11-01 04:01:00,6357.9,6357.8,6357.9,6357.8,1.08931991
2018-11-01 04:02:00,6357.9,6357.86535658,6357.9,6357.86535658,0.10617696
2018-11-01 04:03:00,6357.86535658,6357.9,6357.9,6357.8,0.21618043
2018-11-01 04:04:00,6357.8,6357.8,6357.8,6357.8,0.005
2018-11-01 04:05:00,6357.9,6357.8,6357.9,6357.8,0.18420362
2018-11-01 04:07:00,6357.9,6357.9,6357.9,6357.9,2.64306663
2018-11-01 04:08:00,6357.851775,6357.9,6357.9,6357.8,0.15958954
2018-11-01 04:11:00,6357.9,6357.8,6357.9,6357.8,0.26715778
2018-11-01 04:12:00,6357.8,6357.9,6357.9,6357.8,0.97949588
2018-11-01 04:13:00,6357.9,6358.4,6359.0,6357.9,3.98753069
2018-11-01 04:14:00,6358.4,6358.4,6358.4,6358.3,3.50858278
2018-11-01 04:15:00,6358.4,6358.6,6358.6,6358.4,2.96754682
2018-11-01 04:16:00,6358.6,6361.0,6361.0,6358.6,10.66047299
2018-11-01 04:17:00,6361.0,6361.4,6361.4,6361.0,3.61107134
2018-11-01 04:18:00,6361.4,6361.4,6361.4,6361.4,0.01479128
2018-11-01 04:19:00,6361.4,6361.5,6361.5,6361.4,0.11323175
2018-11-01 04:20:00,6361.5,6361.2,6361.5,6360.9,7.030359
2018-11-01 04:21:00,6361.2,6361.5,6361.5,6361.2,2.3078
2018-11-01 04:22:00,6361.5,6362.6,6362.6,6361.5,3.41465348
2018-11-01 04:23:00,6362.8,6362.7,6362.8,6362.2,2.56078048
2018-11-01 04:24:00,6362.7,6362.7,6362.7,6362.7,0.03
2018-11-01 04:25:00,6362.662034399999,6362.7,6362.7,6362.662034399999,0.11848534
2018-11-01 04:26:00,6362.7,6362.7,6362.7,6362.7,3.0
2018-11-01 04:27:00,6362.9,6362.9,6362.9,6362.8,0.47127305
2018-11-01 04:28:00,6362.8,6362.8,6362.8,6362.8,2.467
2018-11-01 04:29:00,6362.8,6362.9,6362.9,6362.8,0.13115674
2018-11-01 04:30:00,6362.9,6362.8392772,6362.9,6362.8,0.1723836
2018-11-01 04:31:00,6362.8,6362.9,6362.9,6362.8,0.21915731
2018-11-01 04:32:00,6362.8,6362.8,6362.9,6362.8,0.46708139
2018-11-01 04:33:00,6362.8,6363.2,6363.8,6362.8,16.20447299
2018-11-01 04:34:00,6363.2,6363.2,6363.2,6363.2,0.06719
2018-11-01 04:35:00,6363.2,6363.2,6363.2,6363.2,0.65
2018-11-01 04:36:00,6363.2614613999995,6363.2,6363.3,6363.2,1.24656585
2018-11-01 04:37:00,6363.2,6363.3,6363.3,6363.2,1.78838027
2018-11-01 04:38:00,6363.2,6363.2,6363.527398800001,6363.2,21.22633805
2018-11-01 04:39:00,6363.3,6362.5,6363.3,6362.5,5.66834724
2018-11-01 04:40:00,6362.4,6362.4636492,6362.4636492,6362.4,1.11975145
2018-11-01 04:41:00,6362.4,6360.9,6362.4,6360.9,0.162368
2018-11-01 04:42:00,6360.9566706,6361.0,6361.0,6360.9566706,1.69196623
2018-11-01 04:43:00,6361.0,6361.0,6361.0,6361.0,0.3605917
2018-11-01 04:44:00,6361.0,6361.0,6361.0,6361.0,1.28052466
2018-11-01 04:45:00,6360.979769699999,6360.9,6360.979769699999,6360.9,10.02
2018-11-01 04:46:00,6361.0,6361.0,6361.0,6361.0,0.37506673
2018-11-01 04:47:00,6361.0,6361.0,6361.0,6361.0,4.09163007
2018-11-01 04:48:00,6360.979769699999,6361.0,6361.0,6360.97528295,0.19179112
2018-11-01 04:49:00,6360.97528295,6363.0,6363.0,6360.97528295,16.37071122
2018-11-01 04:50:00,6362.9,6363.0,6363.0,6362.9,0.53410508
2018-11-01 04:51:00,6362.9,6363.0,6363.0,6362.9,0.15046377
2018-11-01 04:52:00,6363.0,6363.0,6363.0,6363.0,0.43265693
2018-11-01 04:53:00,6363.0,6363.0,6363.0,6363.0,0.06522587
2018-11-01 04:54:00,6363.0,6363.0,6363.0,6363.0,2.94195
2018-11-01 04:55:00,6364.60001856,6364.7,6364.8,6364.60001856,4.27017726
2018-11-01 04:57:00,6364.8,6364.7,6364.8,6364.7,1.02121626
2018-11-01 04:58:00,6364.8,6364.7,6364.8,6364.7,1.46308799
2018-11-01 04:59:00,6364.8,6364.8,6364.8,6364.8,0.69596992
2018-11-01 05:00:00,6364.8,6364.8,6364.8,6364.8,0.47636611
2018-11-01 05:01:00,6364.8,6364.85698723,6364.9,6364.8,2.04989514
2018-11-01 05:02:00,6364.9,6364.9,6364.9,6364.8,6.3099523
2018-11-01 05:03:00,6364.9,6365.9,6365.9,6364.9,1.43725254
2018-11-01 05:04:00,6365.9,6365.9,6365.9,6365.9,0.61247933
2018-11-01 05:05:00,6365.9,6366.0,6366.0,6365.9,0.41383357
2018-11-01 05:06:00,6366.0,6365.9,6366.0,6365.9,1.56659947
2018-11-01 05:07:00,6366.0,6366.0,6366.0,6366.0,7.0
2018-11-01 05:08:00,6366.6,6366.7,6366.7,6366.6,0.14915555
2018-11-01 05:09:00,6366.7,6366.7,6366.7,6366.7,0.85231462
2018-11-01 05:10:00,6366.7,6366.6,6366.7,6366.6,0.30549739
2018-11-01 05:11:00,6366.7,6366.7,6366.7,6366.7,2.67400069
2018-11-01 05:12:00,6366.67329869,6366.6,6366.7,6366.6,0.924
2018-11-01 05:13:00,6366.7,6366.7,6366.7,6366.6,2.60775386
2018-11-01 05:14:00,6366.6,6366.7,6366.7,6366.6,19.00765814
2018-11-01 05:15:00,6366.7,6366.7,6366.7,6366.6,0.36106404
2018-11-01 05:16:00,6366.7,6366.7,6366.7,6366.7,0.11954739
2018-11-01 05:17:00,6366.7,6366.7,6366.7,6366.7,0.11288669
2018-11-01 05:18:00,6366.7,6366.7,6366.7,6366.6,0.89019027
2018-11-01 05:19:00,6366.6,6366.6,6366.6,6366.6,0.02995546
2018-11-01 05:20:00,6366.6,6366.7,6366.7,6366.6,0.82334257
2018-11-01 05:21:00,6366.6,6366.670794,6366.670794,6366.6,0.13005034
2018-11-01 05:22:00,6366.6,6366.6,6366.6,6366.6,1.99676866
2018-11-01 05:23:00,6366.7,6366.7,6366.7,6366.7,0.18156998
2018-11-01 05:24:00,6366.6,6366.7,6366.7,6366.6,0.20880508
2018-11-01 05:25:00,6366.7,6366.7,6366.7,6366.7,0.02597584
2018-11-01 05:26:00,6366.7,6366.7,6366.7,6366.6,0.12683538
2018-11-01 05:27:00,6366.61088626,6366.7,6366.7,6366.61088626,0.13557489
2018-11-01 05:28:00,6366.7,6366.61088626,6366.7,6366.61088626,1.9807496999999998
2018-11-01 05:29:00,6366.61088626,6366.7,6366.7,6366.61088626,0.48692079
2018-11-01 05:30:00,6366.61088626,6366.7,6366.7,6366.61088626,0.65686409
2018-11-01 05:31:00,6366.61088626,6366.6,6366.7,6366.6,0.44461069999999997
2018-11-01 05:32:00,6366.7,6366.6,6366.7,6366.6,2.58564125
2018-11-01 05:33:00,6366.7,6368.6,6369.8,6366.6,16.55694806
2018-11-01 05:34:00,6367.9,6367.9,6368.0,6367.9,0.21766155
2018-11-01 05:35:00,6369.1,6369.2,6369.2,6369.1,0.76488242
2018-11-01 05:36:00,6369.1,6369.2,6369.2,6369.1,1.03952853
2018-11-01 05:37:00,6369.2,6369.2,6369.2,6369.2,0.14739922
2018-11-01 05:38:00,6369.1,6369.2,6369.2,6369.1,4.04111547
2018-11-01 05:39:00,6369.1,6369.2,6369.2,6369.1,0.59249299
2018-11-01 05:40:00,6369.1,6369.1,6369.2,6369.1,1.23009747
2018-11-01 05:41:00,6369.2,6369.1,6369.2,6369.1,1.0907158000000001
2018-11-01 05:42:00,6369.2,6369.2,6369.2,6369.1,1.42734573
2018-11-01 05:43:00,6369.1,6369.2,6369.2,6369.1,17.08568066
2018-11-01 05:44:00,6369.1,6369.1,6369.1,6369.1,0.020419999999999997
2018-11-01 05:45:00,6369.1,6369.1,6369.1128117,6369.1,0.35175371
2018-11-01 05:46:00,6369.1,6369.2,6369.2,6369.1,0.60175428
2018-11-01 05:47:00,6369.1,6369.2,6369.2,6369.1,0.60625248
2018-11-01 05:48:00,6369.1,6369.2,6369.2,6369.1,1.02152135
2018-11-01 05:49:00,6369.1,6365.9,6369.2,6365.9,21.53235917
2018-11-01 05:50:00,6366.8,6364.1,6366.8,6364.03752146,0.23166174
2018-11-01 05:51:00,6364.1,6364.0,6364.1,6364.0,2.0021
2018-11-01 05:52:00,6364.03752146,6364.1,6364.1,6364.03752146,2.0042
2018-11-01 05:53:00,6364.1,6363.7,6364.1,6363.6,7.729549799999999
2018-11-01 05:54:00,6363.6,6363.6,6363.6,6363.6,0.07553962
2018-11-01 05:55:00,6363.63122647,6363.63122647,6363.63122647,6363.63122647,0.00314115
2018-11-01 05:56:00,6363.6,6363.6,6363.6,6363.6,0.00878332
2018-11-01 05:57:00,6363.6,6363.6,6363.6,6363.6,0.08204197
2018-11-01 05:58:00,6363.6,6362.9,6363.6,6362.8,0.88089858
2018-11-01 05:59:00,6362.9,6362.9505878,6362.9505878,6362.9,0.29283327
2018-11-01 06:00:00,6362.9,6362.9505878,6362.9505878,6362.9,1.0442
2018-11-01 06:02:00,6362.9,6362.9,6362.9,6362.9,0.02017004
2018-11-01 06:03:00,6362.9,6362.9,6362.94965094,6362.9,0.42069026
2018-11-01 06:04:00,6362.9,6362.8,6362.9,6362.8,8.85156297
2018-11-01 06:05:00,6362.6,6362.60939838,6362.7,6362.6,0.38861321
2018-11-01 06:06:00,6362.7,6362.7,6362.7,6362.60939838,0.10032074
2018-11-01 06:07:00,6362.7,6362.7,6362.7,6362.7,0.41225959999999995
2018-11-01 06:08:00,6362.679545800001,6362.7,6362.7,6362.679545800001,3.85094587
2018-11-01 06:09:00,6362.679545800001,6362.7,6362.7,6362.60939838,1.7007552
2018-11-01 06:10:00,6362.7,6362.8,6367.6,6362.60939838,15.07513757
2018-11-01 06:11:00,6364.3,6364.2,6364.3,6364.2,4.65667609
2018-11-01 06:12:00,6364.3,6364.7,6364.7,6364.2,16.39718571
2018-11-01 06:13:00,6364.7,6365.8,6365.9,6364.7,2.55499892
2018-11-01 06:14:00,6365.9,6365.8,6365.9,6365.8,0.31252162
2018-11-01 06:15:00,6365.9,6365.9,6365.9,6365.8,0.16602842
2018-11-01 06:16:00,6365.8,6365.87840462,6365.9,6365.8,1.05722101
2018-11-01 06:18:00,6365.9,6365.9,6365.9,6365.9,0.2694199
2018-11-01 06:19:00,6365.9,6365.9,6365.9,6365.9,0.06411299
2018-11-01 06:20:00,6365.8,6363.5,6365.9,6362.6,26.25731347
2018-11-01 06:22:00,6363.4,6363.4,6363.4,6363.3,0.02475739
2018-11-01 06:23:00,6363.4,6363.4,6363.4,6363.4,0.55163048
2018-11-01 06:24:00,6363.3,6363.3,6363.3,6363.3,0.022202
2018-11-01 06:25:00,6363.4,6363.4,6363.4,6363.3,0.35256128
2018-11-01 06:26:00,6363.4,6363.4,6363.4,6363.4,0.01217807
