,old_index,time,open,close,high,low,volume
7105,476848,2019-12-06 00:19:00,7386.98260861,7384.0,7386.98260861,7361.6,25.13104137
7106,476849,2019-12-06 00:20:00,7383.98428217,7392.8,7392.9,7383.9,2.23591041
7107,476850,2019-12-06 00:21:00,7392.86820593,7387.5,7392.86820593,7383.4,2.38036421
7108,476851,2019-12-06 00:22:00,7387.5,7390.3,7390.3,7387.5,0.44193568
7109,476852,2019-12-06 00:23:00,7390.2,7390.2030288000005,7390.3,7388.9,0.78292109
7110,476853,2019-12-06 00:24:00,7390.3,7390.3,7390.3,7390.3,0.04797649
7111,476854,2019-12-06 00:25:00,7390.3,7387.7,7390.3,7387.1,0.42656066
7112,476855,2019-12-06 00:26:00,7388.3,7388.315195,7388.4,7388.3,0.26679182
7113,476856,2019-12-06 00:27:00,7388.315195,7395.3,7395.3,7388.315195,1.22249051
7114,476857,2019-12-06 00:28:00,7395.3,7395.3,7395.3,7395.2,0.35248737
7115,476858,2019-12-06 00:29:00,7395.3,7400.8,7400.8,7395.3,3.515
7116,476859,2019-12-06 00:30:00,7400.0,7407.4,7407.5,7400.0,1.02251205
7117,476860,2019-12-06 00:31:00,7407.5,7409.9,7410.0,7407.5,0.18823008
7118,476861,2019-12-06 00:32:00,7409.92056314,7410.0,7410.0,7409.9,0.29109371
7119,476862,2019-12-06 00:33:00,7410.0,7409.9,7410.0,7409.9,0.05230791
7120,476863,2019-12-06 00:34:00,7409.9,7399.4,7409.9,7399.4,0.96096289
7121,476864,2019-12-06 00:35:00,7401.8,7402.4,7403.6,7399.4,0.92372188
7122,476865,2019-12-06 00:36:00,7402.4,7404.9,7404.9,7402.0,1.77092517
7123,476866,2019-12-06 00:37:00,7404.1,7407.6,7407.6,7404.1,0.63975072
7124,476867,2019-12-06 00:38:00,7407.5,7407.6,7407.6,7407.5,0.00964867
7125,476868,2019-12-06 00:39:00,7407.53076735,7407.5,7407.53076735,7407.5,0.31761681
7126,476869,2019-12-06 00:40:00,7407.5,7403.5,7407.6,7402.9,1.72152954
7127,476870,2019-12-06 00:41:00,7403.4,7407.6,7407.6,7403.4,5.698841000000001
7128,476871,2019-12-06 00:42:00,7407.5,7407.2,7407.5,7407.197645,0.25824717
7129,476872,2019-12-06 00:43:00,7407.5,7407.5,7407.5,7407.5,0.1173
7130,476873,2019-12-06 00:44:00,7407.1,7407.1,7407.1,7407.1,1.225
7131,476874,2019-12-06 00:45:00,7407.1,7406.6,7407.1,7405.75411479,0.29151106
7132,476875,2019-12-06 00:46:00,7406.7,7401.5,7406.9,7401.5,1.16495272
7133,476876,2019-12-06 00:47:00,7400.1,7399.8,7400.2,7399.8,0.55372423
7134,476877,2019-12-06 00:48:00,7399.8,7399.8,7399.8,7399.8,0.14486849999999998
7135,476878,2019-12-06 00:49:00,7399.8,7397.5,7399.8,7397.5,0.34499450000000004
7136,476879,2019-12-06 00:50:00,7397.5,7395.4,7398.0,7395.3,1.07872603
7137,476880,2019-12-06 00:51:00,7395.5,7395.4,7395.5,7395.4,0.3373719
7138,476881,2019-12-06 00:52:00,7398.5,7404.9,7404.9,7398.5,0.31662472
7139,476882,2019-12-06 00:53:00,7404.9,7405.7,7406.3,7404.9,0.57537371
7140,476883,2019-12-06 00:54:00,7405.6,7407.52671063,7407.52671063,7405.5,1.52417441
7141,476884,2019-12-06 00:55:00,7405.7,7413.4,7413.4,7405.7,0.62504731
7142,476885,2019-12-06 00:56:00,7414.1,7415.0,7415.0,7414.1,0.915323
7143,476886,2019-12-06 00:57:00,7414.9,7414.9,7415.0,7414.9,0.33324259999999994
7144,476887,2019-12-06 00:58:00,7414.9,7422.5,7422.6,7414.9,1.87085864
7145,476888,2019-12-06 00:59:00,7422.6,7415.1,7422.6,7413.7,1.41407158
7146,476889,2019-12-06 01:00:00,7417.0,7418.4,7419.1,7416.5,0.20260484
7147,476890,2019-12-06 01:01:00,7415.1,7414.6,7415.6,7414.5,0.54730672
7148,476891,2019-12-06 01:02:00,7414.6,7414.5,7414.6,7414.5,0.61187718
7149,476892,2019-12-06 01:03:00,7414.6,7413.8,7414.6,7413.8,0.1345993
7150,476893,2019-12-06 01:04:00,7414.7690326,7418.6,7419.2,7414.7,2.02665615
7151,476894,2019-12-06 01:05:00,7418.6,7425.0,7428.0,7418.6,10.39506895
7152,476895,2019-12-06 01:06:00,7426.2,7423.3,7426.2,7423.3,0.56336801
7153,476896,2019-12-06 01:07:00,7423.3,7422.8,7423.4,7421.7,1.51963625
7154,476897,2019-12-06 01:08:00,7423.2,7420.9,7423.2,7419.0,1.3633283
7155,476898,2019-12-06 01:09:00,7420.8,7420.5,7420.85094309,7419.3,0.082166
7156,476899,2019-12-06 01:10:00,7420.2,7419.0,7420.2,7419.0,4.92802955
7157,476900,2019-12-06 01:11:00,7419.1,7419.3,7419.3,7417.6,2.67528711
7158,476901,2019-12-06 01:12:00,7419.7,7420.0,7420.0,7419.7,0.04306704
7159,476902,2019-12-06 01:13:00,7420.0,7420.4,7420.4,7420.0,0.00656756
7160,476903,2019-12-06 01:14:00,7419.96265725,7419.96265725,7419.96265725,7419.96265725,0.00673
7161,476904,2019-12-06 01:15:00,7419.94476516,7419.96265725,7419.96265725,7419.9,0.02056206
7162,476905,2019-12-06 01:17:00,7419.9,7419.96265725,7419.96265725,7419.9,0.00644874
7163,476906,2019-12-06 01:18:00,7420.4,7420.4,7420.4,7420.4,0.05
7164,476907,2019-12-06 01:19:00,7420.3,7420.3,7420.3,7420.3,0.4921
7165,476908,2019-12-06 01:20:00,7419.9,7419.91003182,7419.91003182,7419.9,3.85357145
7166,476909,2019-12-06 01:22:00,7420.3,7420.35420482,7420.35420482,7420.3,0.00198899
7167,476910,2019-12-06 01:23:00,7420.4,7420.4,7420.4,7420.3,0.01959497
7168,476911,2019-12-06 01:24:00,7420.35420482,7410.6,7420.35420482,7409.1,8.63551031
7169,476912,2019-12-06 01:26:00,7411.2,7411.2,7411.2,7411.2,0.005
7170,476913,2019-12-06 01:27:00,7411.2,7411.2,7411.2,7411.2,0.00353212
7171,476914,2019-12-06 01:28:00,7411.2,7411.2,7411.2,7411.2,0.0075
7172,476915,2019-12-06 01:29:00,7411.6,7412.2,7412.24062732,7411.6,0.08705700000000001
7173,476916,2019-12-06 01:30:00,7413.7,7417.2,7417.3,7413.7,0.5862546999999999
7174,476917,2019-12-06 01:31:00,7417.2,7417.2,7417.2,7417.2,0.005
7175,476918,2019-12-06 01:32:00,7417.2,7417.3,7417.3,7417.2,0.28604337
7176,476919,2019-12-06 01:33:00,7417.3,7417.3,7417.3,7417.3,0.01016904
7177,476920,2019-12-06 01:34:00,7417.2,7417.9,7417.9,7417.2,0.39899863
7178,476921,2019-12-06 01:35:00,7417.9,7417.9,7417.9,7417.9,0.05935106
7179,476922,2019-12-06 01:37:00,7417.882351800001,7419.4,7419.4,7417.882351800001,0.14191309
7180,476923,2019-12-06 01:38:00,7417.9,7419.1,7419.5,7417.6,0.62676352
7181,476924,2019-12-06 01:39:00,7419.1,7419.8,7419.8,7418.4,1.49569349
7182,476925,2019-12-06 01:40:00,7419.7792087,7430.9,7431.0,7419.7792087,6.84450257
7183,476926,2019-12-06 01:41:00,7431.2,7431.3,7431.3,7431.2,0.19791763
7184,476927,2019-12-06 01:42:00,7431.246293800001,7451.3,7452.2,7431.22522163,5.59330978
7185,476928,2019-12-06 01:43:00,7452.0,7462.2,7462.6,7452.0,3.77736556
7186,476929,2019-12-06 01:44:00,7462.01104951,7457.9,7479.0,7456.1,6.89171659
7187,476930,2019-12-06 01:45:00,7457.5,7459.3,7459.3,7457.5,0.25776801
7188,476931,2019-12-06 01:46:00,7457.5,7453.3,7457.5,7453.3,0.97313978
7189,476932,2019-12-06 01:47:00,7453.4,7447.9,7453.4,7435.7,20.27722898
7190,476933,2019-12-06 01:48:00,7447.96031869,7448.4,7448.5,7446.9,1.75834489
7191,476934,2019-12-06 01:49:00,7448.5,7450.4,7450.4,7447.1,0.68473859
7192,476935,2019-12-06 01:50:00,7450.5,7450.4,7450.5,7450.4,0.017668200000000002
7193,476936,2019-12-06 01:51:00,7450.5,7450.6,7450.6,7450.5,1.23692615
7194,476937,2019-12-06 01:52:00,7450.608984,7450.4,7454.0,7450.4,1.19021215
7195,476938,2019-12-06 01:53:00,7450.4,7450.5,7450.5,7450.4,0.52989761
7196,476939,2019-12-06 01:54:00,7450.4,7450.16826634,7450.4,7449.9,2.6746013
7197,476940,2019-12-06 01:55:00,7450.16826634,7450.0,7450.16826634,7449.9,0.20460259
7198,476941,2019-12-06 01:56:00,7449.9,7448.0,7449.9,7447.9,0.69231246
7199,476942,2019-12-06 01:57:00,7447.8,7447.8,7447.8,7447.8,0.01480242
7200,476943,2019-12-06 01:58:00,7447.9,7447.8,7447.9,7447.8,0.01602915
7201,476944,2019-12-06 01:59:00,7447.81215524,7447.8,7447.9,7447.8,0.045
7202,476945,2019-12-06 02:00:00,7447.81215524,7450.2,7450.2,7447.81215524,0.11586099999999999
7203,476946,2019-12-06 02:01:00,7453.79622992,7455.68436355,7455.7,7453.79622992,0.37040602
7204,476947,2019-12-06 02:02:00,7455.7,7455.7,7455.7,7455.6,0.12334444
7205,476948,2019-12-06 02:03:00,7457.01716376,7468.1,7468.2,7457.01716376,4.825121
7206,476949,2019-12-06 02:04:00,7468.3,7478.1,7478.1,7468.3,0.78081667
7207,476950,2019-12-06 02:05:00,7478.9,7478.9,7478.99657092,7478.9,1.213458
7208,476951,2019-12-06 02:06:00,7478.9,7474.1,7478.9,7468.2,4.79790563
7209,476952,2019-12-06 02:07:00,7474.1,7466.7,7474.2,7463.12583138,4.01936973
7210,476953,2019-12-06 02:08:00,7464.7,7464.2,7464.7,7457.8,3.22952916
7211,476954,2019-12-06 02:09:00,7464.2,7463.1,7465.6,7462.5,0.34727737000000003
7212,476955,2019-12-06 02:10:00,7463.8,7460.9,7463.8,7460.9,3.49552705
7213,476956,2019-12-06 02:11:00,7460.9,7460.9,7460.9,7460.9,0.247389
7214,476957,2019-12-06 02:12:00,7468.0,7469.3,7469.8,7467.4,3.56800829
7215,476958,2019-12-06 02:13:00,7469.4,7465.3,7469.4,7463.8,2.34737828
7216,476959,2019-12-06 02:14:00,7464.7,7465.1,7465.2,7464.7,0.81176821
7217,476960,2019-12-06 02:15:00,7465.1,7465.2,7465.2,7465.1,0.31399
7218,476961,2019-12-06 02:16:00,7465.1,7465.4,7465.4,7465.1,0.213
7219,476962,2019-12-06 02:17:00,7465.34565623,7465.2,7465.4,7465.2,0.23241057
7220,476963,2019-12-06 02:18:00,7465.2,7454.6,7465.2,7453.8,4.91751205
7221,476964,2019-12-06 02:19:00,7454.5,7454.5,7454.5,7454.5,0.40632347
7222,476965,2019-12-06 02:20:00,7454.5,7450.1,7454.5,7450.1,2.45630138
7223,476966,2019-12-06 02:21:00,7450.1,7450.0,7450.182681,7450.0,0.16
7224,476967,2019-12-06 02:23:00,7450.182681,7450.0,7450.182681,7450.0,0.47032334
7225,476968,2019-12-06 02:24:00,7450.0,7450.09705436,7450.09705436,7450.0,0.5750000000000001
7226,476969,2019-12-06 02:26:00,7450.0,7450.09705436,7450.09705436,7450.0,0.0603035
7227,476970,2019-12-06 02:27:00,7450.0,7444.9,7450.0,7444.8,0.65422677
7228,476971,2019-12-06 02:28:00,7445.0,7449.8,7449.8,7444.9,0.69573473
7229,476972,2019-12-06 02:29:00,7450.1,7446.1,7453.8,7446.1,0.68591736
7230,476973,2019-12-06 02:30:00,7445.4,7434.2,7445.4,7432.8,6.33627121
7231,476974,2019-12-06 02:31:00,7437.3,7434.1,7438.9,7434.1,0.94388839
7232,476975,2019-12-06 02:32:00,7434.1,7432.6,7434.1,7432.6,0.99596802
7233,476976,2019-12-06 02:33:00,7432.6,7428.0,7432.6,7428.0,3.02366521
7234,476977,2019-12-06 02:34:00,7428.0,7424.99605577,7428.1,7424.5,2.64250265
7235,476978,2019-12-06 02:35:00,7425.7562932,7427.0,7427.0,7425.7,0.72337
7236,476979,2019-12-06 02:36:00,7427.0,7427.89094498,7427.89094498,7426.9,1.04072105
7237,476980,2019-12-06 02:37:00,7427.89094498,7427.9,7427.9,7427.89094498,0.2834153
7238,476981,2019-12-06 02:38:00,7427.9,7430.0,7430.0,7427.9,0.66741544
7239,476982,2019-12-06 02:39:00,7430.0,7435.0,7435.0,7429.98126262,1.219884
7240,476983,2019-12-06 02:40:00,7434.9814271,7434.9,7435.0,7434.9,0.29269061
7241,476984,2019-12-06 02:41:00,7435.0,7430.7,7435.0,7430.7,1.55433221
7242,476985,2019-12-06 02:42:00,7429.4,7429.3,7429.4,7429.2,0.31984109999999993
7243,476986,2019-12-06 02:43:00,7429.2,7429.29504416,7429.29504416,7429.2,0.045
7244,476987,2019-12-06 02:44:00,7430.5,7429.7,7430.5,7429.7,1.22001
7245,476988,2019-12-06 02:45:00,7429.7,7428.8,7429.71809606,7428.8,0.60898408
7246,476989,2019-12-06 02:46:00,7428.8543375,7428.9,7428.9,7428.85070833,0.02
7247,476990,2019-12-06 02:47:00,7428.9,7440.2923559,7440.5,7428.9,0.57630864
7248,476991,2019-12-06 02:48:00,7440.2,7439.8,7440.2,7439.8,0.54078472
7249,476992,2019-12-06 02:49:00,7440.2,7440.3,7440.3,7440.2,0.077153
7250,476993,2019-12-06 02:50:00,7440.3,7440.897894499999,7440.897894499999,7440.3,0.034980000000000004
7251,476994,2019-12-06 02:51:00,7443.4,7441.1,7443.4,7440.9,0.25272
7252,476995,2019-12-06 02:52:00,7442.6,7440.72184267,7442.6,7440.72184267,0.75062187
7253,476996,2019-12-06 02:53:00,7439.8,7434.3453237,7439.8,7434.0,3.55775282
7254,476997,2019-12-06 02:54:00,7434.31966555,7434.31966555,7434.31966555,7434.31966555,0.00219754
7255,476998,2019-12-06 02:56:00,7434.723768699999,7434.8,7434.8,7434.723768699999,0.015
7256,476999,2019-12-06 02:57:00,7434.7,7434.8,7434.8,7434.7,0.00586858
7257,477000,2019-12-06 02:58:00,7434.7,7434.7,7434.7,7434.7,0.015
7258,477001,2019-12-06 02:59:00,7434.7,7434.8,7434.8,7434.7,2.87797524
7259,477002,2019-12-06 03:00:00,7434.7,7427.9,7434.7,7427.9,1.40988739
7260,477003,2019-12-06 03:01:00,7429.0,7428.9,7429.0,7426.7,12.28559042
7261,477004,2019-12-06 03:02:00,7429.0,7429.7,7429.8,7429.0,0.03133657
7262,477005,2019-12-06 03:03:00,7429.7,7429.7,7429.7,7429.7,0.00100046
7263,477006,2019-12-06 03:04:00,7429.5,7428.9,7429.5,7428.9,1.07
7264,477007,2019-12-06 03:05:00,7427.1,7428.1,7428.1,7427.1,0.4400000000000001
7265,477008,2019-12-06 03:06:00,7428.0,7428.0,7428.0,7428.0,0.25516
7266,477009,2019-12-06 03:07:00,7426.8,7426.7,7426.8,7426.7,0.96652102
7267,477010,2019-12-06 03:08:00,7426.7,7427.2,7427.2,7422.6,0.95381398
7268,477011,2019-12-06 03:09:00,7427.1,7427.1,7427.1,7423.2,0.28866749
7269,477012,2019-12-06 03:10:00,7429.4,7429.8,7429.8,7429.4,0.02657419
7270,477013,2019-12-06 03:11:00,7431.5,7431.5,7431.5,7431.5,0.11
7271,477014,2019-12-06 03:12:00,7431.4397502,7431.4,7431.47256362,7431.4,1.06754654
7272,477015,2019-12-06 03:13:00,7431.4,7431.4,7431.4,7431.4,0.1
7273,477016,2019-12-06 03:14:00,7431.47256362,7431.5,7431.5,7431.47256362,0.00806273
7274,477017,2019-12-06 03:15:00,7432.7,7443.1,7449.0,7432.7,2.48362032
7275,477018,2019-12-06 03:16:00,7443.02384518,7443.02384518,7443.02384518,7443.02384518,0.5
7276,477019,2019-12-06 03:17:00,7443.1,7445.7,7446.4,7443.1,0.065
7277,477020,2019-12-06 03:18:00,7445.7,7435.1,7445.7,7435.1,3.52497405
7278,477021,2019-12-06 03:19:00,7438.6,7438.5,7438.6,7438.5,0.39110764
7279,477022,2019-12-06 03:20:00,7438.6,7432.8,7438.6,7432.8,1.43454609
7280,477023,2019-12-06 03:21:00,7432.9,7432.9,7432.9,7432.8,0.01244126
7281,477024,2019-12-06 03:22:00,7432.9,7440.7,7440.7,7432.88126181,2.84231347
7282,477025,2019-12-06 03:23:00,7442.4,7442.4,7442.5,7442.2,2.01110777
7283,477026,2019-12-06 03:24:00,7442.4,7442.32287379,7442.4,7442.3,3.1325331800000003
7284,477027,2019-12-06 03:25:00,7442.4,7442.3,7442.4,7442.3,0.062
7285,477028,2019-12-06 03:26:00,7442.4,7442.3,7442.4,7442.3,0.031516
7286,477029,2019-12-06 03:27:00,7442.3,7442.3,7442.3,7442.3,0.00120762
7287,477030,2019-12-06 03:28:00,7442.3,7442.3,7442.3,7442.3,0.40404
7288,477031,2019-12-06 03:29:00,7442.4,7442.4,7442.4,7442.4,0.00090844
7289,477032,2019-12-06 03:30:00,7442.3,7437.9,7442.3,7437.9,0.595
7290,477033,2019-12-06 03:31:00,7438.0,7438.1,7438.1,7438.0,0.02183141
7291,477034,2019-12-06 03:32:00,7438.7,7438.9,7440.0,7438.6,3.37
7292,477035,2019-12-06 03:33:00,7438.0,7437.9,7438.0,7437.9,0.6
7293,477036,2019-12-06 03:34:00,7438.0,7446.8,7446.8,7438.0,3.01684014
7294,477037,2019-12-06 03:35:00,7443.7,7443.7,7443.7,7443.7,0.01
7295,477038,2019-12-06 03:36:00,7443.7,7449.4,7455.4,7443.7,7.544323279999999
7296,477039,2019-12-06 03:37:00,7450.6,7450.6,7450.6,7450.6,0.00207073
7297,477040,2019-12-06 03:38:00,7450.7,7450.7,7450.7,7450.6,0.01100696
7298,477041,2019-12-06 03:39:00,7451.5,7451.6,7451.6,7451.5,0.17500000000000002
7299,477042,2019-12-06 03:40:00,7450.5,7446.5,7450.5,7446.5,0.81699828
7300,477043,2019-12-06 03:41:00,7446.5,7435.1,7446.5,7435.1,4.95251074
7301,477044,2019-12-06 03:42:00,7434.3,7423.30723033,7434.4,7423.3,4.4528828
7302,477045,2019-12-06 03:43:00,7423.3,7419.9,7423.3,7417.5,10.22989325
7303,477046,2019-12-06 03:44:00,7420.6,7410.0,7420.6,7410.0,3.53017519
7304,477047,2019-12-06 03:45:00,7410.0,7415.5,7415.5,7409.2,2.16438274
7305,477048,2019-12-06 03:46:00,7416.1,7416.2,7416.2,7413.2,0.29585100000000003
7306,477049,2019-12-06 03:47:00,7416.10475293,7416.9,7420.9,7416.10475293,1.03704702
7307,477050,2019-12-06 03:48:00,7416.9,7408.18083938,7416.9,7408.1,1.14527584
7308,477051,2019-12-06 03:49:00,7408.1,7409.069483399999,7409.1,7408.1,0.17355
7309,477052,2019-12-06 03:50:00,7409.069483399999,7408.1,7409.069483399999,7408.1,10.15279359
7310,477053,2019-12-06 03:51:00,7408.2,7407.5,7408.2,7407.5,2.02545494
7311,477054,2019-12-06 03:52:00,7407.4,7419.9,7419.9,7407.4,9.75768056
7312,477055,2019-12-06 03:53:00,7419.9,7413.3,7420.0,7413.2,8.7367136
7313,477056,2019-12-06 03:54:00,7413.29054248,7413.3,7413.3,7413.29054248,0.181571
7314,477057,2019-12-06 03:55:00,7413.3,7419.5,7419.5,7413.3,1.105
7315,477058,2019-12-06 03:56:00,7419.6,7419.6,7419.6,7419.6,0.025
7316,477059,2019-12-06 03:57:00,7419.6,7413.6,7419.6,7413.6,0.71230349
7317,477060,2019-12-06 03:58:00,7413.5,7415.44581199,7415.44581199,7413.5,0.035970999999999996
7318,477061,2019-12-06 03:59:00,7415.4,7415.4,7415.4,7415.4,0.015
7319,477062,2019-12-06 04:00:00,7415.4,7409.4,7415.4,7409.4,1.03967829
7320,477063,2019-12-06 04:01:00,7408.0,7406.5,7409.1,7405.2,0.8519042
7321,477064,2019-12-06 04:02:00,7406.5,7409.1,7409.1,7406.5,0.30355970000000004
7322,477065,2019-12-06 04:03:00,7407.8,7406.6,7407.8,7406.6,0.01130185
7323,477066,2019-12-06 04:04:00,7406.6,7406.4,7406.6,7406.4,0.02
7324,477067,2019-12-06 04:05:00,7406.5,7406.5,7406.5,7406.5,0.005
7325,477068,2019-12-06 04:06:00,7406.4,7406.5,7406.5,7406.4,1.01763235
7326,477069,2019-12-06 04:07:00,7408.1,7403.7,7408.1,7403.7,1.59494949
7327,477070,2019-12-06 04:08:00,7403.7,7402.14808529,7403.7,7402.1,0.91023012
7328,477071,2019-12-06 04:09:00,7402.2,7402.11271453,7402.2,7402.11271453,0.18189546
7329,477072,2019-12-06 04:10:00,7402.1,7402.1,7402.1,7402.1,0.04
7330,477073,2019-12-06 04:11:00,7402.14808529,7401.8,7402.14808529,7401.8,1.03984285
7331,477074,2019-12-06 04:12:00,7401.1,7403.6,7403.6,7399.7,1.2001069
7332,477075,2019-12-06 04:14:00,7403.55672578,7403.5,7403.6,7403.5,2.0750718900000003
7333,477076,2019-12-06 04:15:00,7403.6,7403.6,7403.6,7403.6,0.01
7334,477077,2019-12-06 04:16:00,7403.6,7403.6,7403.6,7403.6,0.00884116
7335,477078,2019-12-06 04:17:00,7403.5,7400.0,7403.5,7399.9,8.36113901
7336,477079,2019-12-06 04:18:00,7400.0,7409.0,7410.0,7400.0,5.50175861
7337,477080,2019-12-06 04:19:00,7408.9453869,7402.6,7408.9453869,7402.6,1.32220621
7338,477081,2019-12-06 04:20:00,7400.9,7400.4,7400.9,7400.4,1.45556393
7339,477082,2019-12-06 04:21:00,7399.7,7397.14768216,7399.7,7397.0,0.73167687
7340,477083,2019-12-06 04:22:00,7397.14768216,7400.3,7400.3,7397.14768216,0.06366328
7341,477084,2019-12-06 04:23:00,7400.3,7404.2,7404.7,7400.3,1.08549622
7342,477085,2019-12-06 04:24:00,7403.7,7403.6,7403.7,7403.6,0.01653653
7343,477086,2019-12-06 04:25:00,7403.7,7403.608789499999,7403.7,7403.608789499999,0.42001258
7344,477087,2019-12-06 04:26:00,7403.7,7403.7,7403.7,7403.7,0.015
7345,477088,2019-12-06 04:27:00,7403.7,7415.1,7419.69522082,7403.7,4.16974451
7346,477089,2019-12-06 04:28:00,7419.5,7428.1,7428.1,7419.5,2.0298409200000003
7347,477090,2019-12-06 04:29:00,7428.1,7428.0,7428.1,7428.0,0.69768637
7348,477091,2019-12-06 04:30:00,7422.1,7422.2,7422.2,7422.1,1.326278
7349,477092,2019-12-06 04:31:00,7422.9,7431.4570115,7431.5,7422.9,1.04510571
7350,477093,2019-12-06 04:32:00,7431.5,7436.9,7437.0,7431.5,2.43145659
7351,477094,2019-12-06 04:33:00,7437.0,7437.0,7437.0,7437.0,0.00753516
7352,477095,2019-12-06 04:34:00,7436.9774015,7437.0,7437.0,7436.9774015,0.04
7353,477096,2019-12-06 04:35:00,7438.0,7437.7134535,7438.0,7437.7,0.0655274
7354,477097,2019-12-06 04:36:00,7437.7,7436.1,7437.7,7436.1,3.81325966
7355,477098,2019-12-06 04:37:00,7431.5,7431.5,7431.6,7431.5,0.12133642
7356,477099,2019-12-06 04:38:00,7431.5,7431.4,7431.50005394,7431.4,0.8111928899999999
7357,477100,2019-12-06 04:40:00,7431.4103058,7431.4103058,7431.4103058,7431.4103058,0.005
7358,477101,2019-12-06 04:41:00,7432.2,7432.2,7432.2,7432.2,0.105
7359,477102,2019-12-06 04:42:00,7432.2,7432.1,7432.2,7432.1,0.018493790000000003
7360,477103,2019-12-06 04:43:00,7432.1,7431.6,7432.1,7431.5,0.7050000000000001
7361,477104,2019-12-06 04:44:00,7431.6,7429.51835195,7431.6,7429.5,1.3625285699999998
7362,477105,2019-12-06 04:45:00,7429.1,7427.0,7429.1,7427.0,0.5732653999999999
7363,477106,2019-12-06 04:46:00,7427.0859204,7427.0,7427.0859204,7427.0,0.415
7364,477107,2019-12-06 04:47:00,7427.1,7427.8,7427.8,7427.07483333,1.04077474
7365,477108,2019-12-06 04:48:00,7429.4,7431.9,7432.1,7429.4,7.36878701
7366,477109,2019-12-06 04:49:00,7431.9,7431.9,7431.9,7431.9,0.00174533
7367,477110,2019-12-06 04:50:00,7431.9,7431.9,7431.9,7431.9,0.04
7368,477111,2019-12-06 04:52:00,7432.1,7435.71514676,7435.8,7432.1,3.41976989
7369,477112,2019-12-06 04:53:00,7435.8,7437.3,7437.3,7435.8,2.07895594
7370,477113,2019-12-06 04:54:00,7437.3,7443.5,7443.6,7437.3,4.244428
7371,477114,2019-12-06 04:55:00,7443.5,7443.6,7443.6,7443.5,0.015
7372,477115,2019-12-06 04:56:00,7443.5,7443.5271228,7443.6,7443.5,0.89760485
7373,477116,2019-12-06 04:57:00,7443.57391232,7443.5,7443.57391232,7443.5,0.01938151
7374,477117,2019-12-06 04:58:00,7443.5,7443.1,7443.5,7443.1,0.43936657
7375,477118,2019-12-06 04:59:00,7443.2,7443.2,7443.3,7443.2,1.16179441
7376,477119,2019-12-06 05:00:00,7443.2,7443.2,7443.2,7443.2,0.10083572
7377,477120,2019-12-06 05:01:00,7443.22840901,7443.3,7443.3,7443.22840901,0.015
7378,477121,2019-12-06 05:02:00,7443.22840901,7443.2,7443.22840901,7443.2,0.11083454
7379,477122,2019-12-06 05:03:00,7443.22840901,7443.2196108,7443.3,7443.2196108,0.27
7380,477123,2019-12-06 05:04:00,7443.2196108,7443.3,7443.3,7443.2196108,0.56406803
7381,477124,2019-12-06 05:05:00,7443.2,7443.2,7443.2,7443.2,0.55168208
7382,477125,2019-12-06 05:06:00,7443.2,7436.9,7443.2,7436.9,3.0391252
7383,477126,2019-12-06 05:07:00,7436.9,7436.9,7436.9,7436.9,0.20148178
7384,477127,2019-12-06 05:08:00,7436.9,7436.0,7436.9,7436.0,0.90196129
7385,477128,2019-12-06 05:09:00,7436.0,7430.7,7436.0,7430.0,2.18308092
7386,477129,2019-12-06 05:10:00,7430.6,7430.4,7430.7,7430.4,0.09588068
7387,477130,2019-12-06 05:11:00,7430.7,7430.6,7430.7,7430.6,0.057
7388,477131,2019-12-06 05:12:00,7430.6,7432.0,7432.0,7430.6,0.82460636
7389,477132,2019-12-06 05:13:00,7434.1,7434.1,7434.1,7434.1,0.00082288
7390,477133,2019-12-06 05:14:00,7434.3,7435.2,7435.3,7434.3,0.30306945
7391,477134,2019-12-06 05:15:00,7435.2694182,7433.8,7435.2694182,7432.1,0.31408317
7392,477135,2019-12-06 05:16:00,7433.62046654,7433.6,7433.7,7433.6,0.0536
7393,477136,2019-12-06 05:17:00,7433.6,7433.6,7433.6,7433.6,0.015
7394,477137,2019-12-06 05:18:00,7432.7,7432.7,7432.7,7432.7,0.11463766
7395,477138,2019-12-06 05:19:00,7432.8,7432.8,7432.8,7432.8,0.023
7396,477139,2019-12-06 05:21:00,7432.8,7432.8,7432.8,7432.8,0.005
7397,477140,2019-12-06 05:22:00,7432.8,7434.5,7434.5,7432.8,2.091996
7398,477141,2019-12-06 05:23:00,7434.46198556,7436.7,7436.7,7434.46198556,3.07963301
7399,477142,2019-12-06 05:24:00,7436.7,7442.1,7442.5,7436.7,10.494815
7400,477143,2019-12-06 05:25:00,7441.4,7442.0,7442.1,7441.4,6.21198559
7401,477144,2019-12-06 05:26:00,7442.1,7447.5,7453.0,7442.09301226,37.438842
7402,477145,2019-12-06 05:27:00,7446.3,7446.4,7446.4,7446.3,0.3134
7403,477146,2019-12-06 05:28:00,7446.3,7446.4,7446.4,7446.3,0.85858727
7404,477147,2019-12-06 05:29:00,7447.0,7447.2,7447.2,7447.0,0.02
7405,477148,2019-12-06 05:30:00,7447.4,7447.4,7447.4,7447.4,0.16979019
7406,477149,2019-12-06 05:31:00,7447.3,7446.4,7447.3,7446.3,0.35841893
7407,477150,2019-12-06 05:32:00,7446.3,7443.2,7446.3,7441.9,12.964
7408,477151,2019-12-06 05:33:00,7443.2,7442.4,7443.2,7442.1,0.500192
