time,open,close,high,low,volume,Unnamed: 0
1596862080000,0.13908,0.13908,0.13908,0.13908,2858.595746,226.0
1596867420000,0.14161,0.14169,0.14169,0.14161,14613.93847759,227.0
1596868980000,0.1435,0.1435,0.1435,0.1435,1000.0,228.0
1596869760000,0.14307,0.14307,0.14307,0.14307,24292.62447355,229.0
1596870420000,0.14322,0.14307999999999998,0.14322,0.14307999999999998,14584.710601,230.0
1596872340000,0.14199,0.14199,0.14199,0.14199,5.788646,231.0
1596878880000,0.1418,0.1418,0.1418,0.1418,6900.7058,232.0
1596879360000,0.14171,0.14171,0.14171,0.14171,932.974291,233.0
1596879600000,0.14128,0.14128,0.14128,0.14128,2500.0,234.0
1596885780000,0.1425,0.1425,0.1425,0.1425,319.73,235.0
1596885840000,0.14257,0.14257,0.14257,0.14257,45.0,236.0
1596886980000,0.14262,0.14259000000000002,0.14262,0.14259000000000002,1951.16903,237.0
1596887580000,0.1426,0.1426,0.1426,0.1426,105.0,238.0
1596888540000,0.1429,0.1429,0.1429,0.1429,100.0,239.0
1596888900000,0.14261,0.14261,0.14261,0.14261,700.0,240.0
1596892200000,0.14199,0.14199,0.14199,0.14199,30.0,241.0
1596894420000,0.14199,0.14199,0.14199,0.14199,6798.1764,242.0
1596894720000,0.14213,0.14213,0.14213,0.14213,10007.0,243.0
1596895800000,0.1419,0.1419,0.1419,0.1419,859.082943,244.0
1596895860000,0.1418,0.1418,0.1418,0.1418,30.0,245.0
1596896700000,0.14203,0.14203,0.14203,0.14203,10.0,246.0
1596896940000,0.14222,0.14222,0.14222,0.14222,10.0,247.0
1596897780000,0.14236,0.14236,0.14236,0.14236,1690.0,248.0
1596898080000,0.14244,0.14244,0.14244,0.14244,10.0,249.0
1596905460000,0.14214000000000002,0.14214000000000002,0.14214000000000002,0.14214000000000002,6933.0791,250.0
1596906060000,0.1429,0.1429,0.1429,0.1429,4.7476,251.0
1596908160000,0.14257999999999998,0.14257999999999998,0.14257999999999998,0.14257999999999998,912.80273,252.0
1596909480000,0.14282,0.14282,0.14282,0.14282,0.00859278,253.0
1596909600000,0.14295,0.14295,0.14295,0.14295,145.35815300000004,254.0
1596916680000,0.14219,0.14219,0.14219,0.14219,1000.0,255.0
1596916740000,0.14219,0.14219,0.14219,0.14219,910.977125,256.0
1596918000000,0.14265999999999998,0.14265999999999998,0.14265999999999998,0.14265999999999998,261.0,257.0
1596919140000,0.14234000000000002,0.14234000000000002,0.14234000000000002,0.14234000000000002,3000.0,258.0
1596919200000,0.14255,0.14267,0.14267,0.14255,8.0,259.0
1596919680000,0.14252,0.14252,0.14252,0.14252,1967.882799,260.0
1596922620000,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,200.714827,261.0
1596924240000,0.14518,0.14528,0.14528,0.14518,14289.211894,262.0
1596924720000,0.14637999999999998,0.14637999999999998,0.14637999999999998,0.14637999999999998,1000.0,263.0
1596924960000,0.14724,0.14724,0.14724,0.14724,7786.6478,264.0
1596925020000,0.1474,0.1474,0.1474,0.1474,7652.0651,265.0
1596925680000,0.14731,0.14726,0.14731,0.14726,7600.0,266.0
1596925740000,0.147,0.147,0.147,0.147,40000.0,267.0
1596925800000,0.14693,0.14705,0.14705,0.14693,10000.0,268.0
1596926040000,0.14717,0.14717,0.14717,0.14717,956.522551,269.0
1596926520000,0.14737999999999998,0.14737999999999998,0.14737999999999998,0.14737999999999998,41.32036,270.0
1596926760000,0.14599,0.14599,0.14599,0.14599,1015.5,271.0
1596926940000,0.14629,0.14637,0.14637,0.14629,2725.0,272.0
1596927240000,0.14599,0.14599,0.14599,0.14599,230.0,273.0
1596928200000,0.14611,0.14611,0.14611,0.14611,21.5,274.0
1596928260000,0.14535,0.14535,0.14535,0.14535,1570.2209,275.0
1596928500000,0.14479,0.14479,0.14479,0.14479,5366.78827919,276.0
1596928980000,0.1452,0.1452,0.1452,0.1452,700.0,277.0
1596932520000,0.14549,0.14549,0.14549,0.14549,1500.0,278.0
1596933120000,0.14601,0.14601,0.14601,0.14601,1500.0,279.0
1596933300000,0.14573,0.14573,0.14573,0.14573,1632.3135,280.0
1596934080000,0.14615,0.14615,0.14615,0.14615,1000.0,281.0
1596935880000,0.14704,0.14704,0.14704,0.14704,277.93128509,282.0
1596937500000,0.14703,0.14703,0.14703,0.14703,1005.0,283.0
1596937860000,0.14853,0.14861,0.14861,0.14853,5000.0,284.0
1596938460000,0.15117,0.15168,0.15168,0.15117,64748.81128169999,285.0
1596939180000,0.15224,0.15224,0.15224,0.15224,1540.4549,286.0
1596939780000,0.15072,0.15072,0.15072,0.15072,652.41226509,287.0
1596939840000,0.15020999999999998,0.15020999999999998,0.15020999999999998,0.15020999999999998,1000.0,288.0
1596940020000,0.14986,0.14986,0.14986,0.14986,1380.937,289.0
1596940800000,0.14935,0.14935,0.14935,0.14935,1500.0,290.0
1596940860000,0.1491,0.1491,0.1491,0.1491,4990.0,291.0
1596941340000,0.14856,0.14856,0.14856,0.14856,4718.4263,292.0
1596942960000,0.14853,0.14853,0.14853,0.14853,1593.4568,293.0
1596943020000,0.14864000000000002,0.14864000000000002,0.14864000000000002,0.14864000000000002,1616.4834,294.0
1596943080000,0.14869000000000002,0.14869000000000002,0.14869000000000002,0.14869000000000002,40.0598,295.0
1596943200000,0.14870999999999998,0.1487,0.14872,0.1487,8231.7807,296.0
1596943860000,0.14945999999999998,0.14945999999999998,0.14945999999999998,0.14945999999999998,67.18,297.0
1596944640000,0.14869000000000002,0.14869000000000002,0.14869000000000002,0.14869000000000002,993.359512,298.0
1596944880000,0.14842,0.14842,0.14842,0.14842,3052.097522,299.0
1596945900000,0.14929,0.14929,0.14929,0.14929,1500.0,300.0
1596947880000,0.14873,0.14873,0.14873,0.14873,1479.873213,301.0
1596947940000,0.14858,0.14826,0.14858,0.14826,61754.181897,302.0
1596948240000,0.14892,0.14892,0.14892,0.14892,47.28305503,303.0
1596950040000,0.14826,0.14826,0.14826,0.14826,1500.0,304.0
1596950820000,0.14822000000000002,0.14822000000000002,0.14822000000000002,0.14822000000000002,138.130521,305.0
1596951060000,0.14728,0.1472,0.14728,0.1472,1649.030285,306.0
1596951300000,0.14769000000000002,0.14769000000000002,0.14769000000000002,0.14769000000000002,3988.1733378,307.0
1596952800000,0.14705,0.14705,0.14705,0.14705,3500.0,308.0
1596955800000,0.14886,0.14886,0.14886,0.14886,8.59052,309.0
1596958380000,0.14937,0.14937,0.14937,0.14937,3940.77352811,310.0
1596962760000,0.14827,0.14827,0.14827,0.14827,84.345827,311.0
1596964080000,0.1486,0.1486,0.1486,0.1486,2042.664882,312.0
1596964200000,0.14862,0.14862,0.14862,0.14862,25.0,313.0
1596964260000,0.14859,0.14859,0.14859,0.14859,216.36736033,314.0
1596965460000,0.1484,0.1484,0.1484,0.1484,250.0,315.0
1596966240000,0.14785,0.14785,0.14785,0.14785,7549.4194,316.0
1596966780000,0.14658,0.14465999999999998,0.14658,0.14465999999999998,38689.47238973,317.0
1596966840000,0.14447000000000002,0.14400000000000002,0.14447000000000002,0.14400000000000002,2396.23766678,318.0
1596966960000,0.14447000000000002,0.14465999999999998,0.14465999999999998,0.14447000000000002,8.478000000000001e-05,319.0
1596967260000,0.14515,0.1452,0.1452,0.14515,11173.14585056,320.0
1596967380000,0.1457,0.1457,0.1457,0.1457,168.0,321.0
1596968820000,0.14643,0.14643,0.14643,0.14643,52.65978343,322.0
1596972720000,0.14651,0.14651,0.14651,0.14651,18.0,323.0
1596974580000,0.14704,0.14704,0.14704,0.14704,200.0,324.0
1596975300000,0.14619,0.1461,0.14619,0.1461,3052.097522,325.0
1596975360000,0.14633,0.14633,0.14633,0.14633,3031.536854,326.0
1596975420000,0.14624,0.1461,0.14624,0.1461,3025.537309000001,327.0
1596980700000,0.14400000000000002,0.14392,0.14400000000000002,0.14392,686.1404815000002,328.0
1596980760000,0.14392,0.14392,0.14392,0.14392,1408.1339,329.0
1596981420000,0.14401,0.14386,0.14401,0.14386,12666.64,330.0
1596981960000,0.14455,0.14448,0.14455,0.14448,1650.0,331.0
1596982200000,0.14305,0.14305,0.14305,0.14305,933.0,332.0
1596982860000,0.14359,0.14359,0.14359,0.14359,100.0,333.0
1596984420000,0.14357,0.14364000000000002,0.14364000000000002,0.14357,8350.0,334.0
1596985740000,0.14247,0.14247,0.14247,0.14247,148.732224,335.0
1596990240000,0.14576,0.14576,0.14576,0.14576,3493.076543,336.0
1596990480000,0.14578,0.14578,0.14578,0.14578,62.31344552,337.0
1596992160000,0.14396,0.14396,0.14396,0.14396,261.737,338.0
1596992640000,0.14393,0.14393,0.14393,0.14393,46.83013006,339.0
1596994500000,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,320.0,340.0
1596995220000,0.14242,0.14242,0.14242,0.14242,14.97,341.0
1596996060000,0.14303,0.14303,0.14303,0.14303,3.527683,342.0
1596996360000,0.14363,0.14363,0.14363,0.14363,0.215684,343.0
1597001580000,0.14515,0.14515,0.14515,0.14515,1500.0,344.0
1597004820000,0.14494,0.14501,0.14501,0.14494,5734.958304,345.0
1597005000000,0.14499,0.14502,0.14502,0.14499,3000.0,346.0
1597008420000,0.1439,0.1439,0.1439,0.1439,7038.20979676,347.0
1597012980000,0.1449,0.14520999999999998,0.14520999999999998,0.1449,53831.48078626,348.0
1597013040000,0.14483,0.145,0.14570999999999998,0.14482,290425.55590054,349.0
1597013100000,0.14468,0.14449,0.14468,0.14449,2415.8168768200007,350.0
1597013220000,0.14455,0.14455,0.14455,0.14455,1730.10380622,351.0
1597013520000,0.14452,0.14452,0.14452,0.14452,1729.50536146,352.0
1597013640000,0.14463,0.14463,0.14463,0.14463,1729.86437863,353.0
1597013760000,0.14463,0.14463,0.14463,0.14463,1728.66823399,354.0
1597013880000,0.14487,0.14487,0.14487,0.14487,1726.04252968,355.0
1597014000000,0.14501,0.14501,0.14501,0.14501,1722.94968986,356.0
1597014120000,0.14486,0.14486,0.14486,0.14486,1724.01903317,357.0
1597014240000,0.14469,0.14469,0.14469,0.14469,1725.80422476,358.0
1597014360000,0.14456,0.14456,0.14456,0.14456,1727.83191651,359.0
1597014480000,0.14445999999999998,0.14445999999999998,0.14445999999999998,0.14445999999999998,1729.38572219,360.0
1597014600000,0.14463,0.14463,0.14463,0.14463,1729.38572219,361.0
1597014960000,0.14462,0.14462,0.14462,0.14462,100.0,362.0
1597015500000,0.14445,0.14445,0.14445,0.14445,752.468592,363.0
1597017900000,0.14612999999999998,0.14612999999999998,0.14612999999999998,0.14612999999999998,3652.043499,364.0
1597021320000,0.146,0.146,0.146,0.146,1628.3832,365.0
1597021620000,0.1459,0.1459,0.1459,0.1459,395.5906,366.0
1597024440000,0.14662,0.14662,0.14662,0.14662,2000.0,367.0
1597024620000,0.14698,0.14698,0.14698,0.14698,137.0,368.0
