time,open,close,high,low,volume
1533844980000,0.099,0.099,0.099,0.099,665.69073859
1533846300000,0.05,0.05,0.05,0.05,400.0
1533848040000,0.04,0.04,0.04,0.04,664.35935711
1533848640000,0.057999999999999996,0.057999999999999996,0.057999999999999996,0.057999999999999996,19.65123896
1533848700000,0.057999999999999996,0.057999999999999996,0.057999999999999996,0.057999999999999996,1436.68515903
1533852360000,0.038635,0.039,0.039,0.038635,2265.48
1533853620000,0.03875,0.03875,0.03875,0.03875,702.54657183
1533856440000,0.03875,0.038352,0.03875,0.038352,8699.7216116
1533856500000,0.038352,0.038352,0.038352,0.038352,562.1318160000002
1533856620000,0.038352,0.037221,0.038352,0.037221,11790.65000057
1533856860000,0.03721,0.036848,0.03721,0.036848,4016.2
1533857160000,0.036836,0.035749,0.036836,0.035749,16200.0
1533857880000,0.035749,0.035035000000000004,0.035749,0.035035000000000004,10000.0
1533864060000,0.035035000000000004,0.035035000000000004,0.035035000000000004,0.035035000000000004,16150.98926141
1533865740000,0.035035000000000004,0.033985,0.035035000000000004,0.033985,27928.82155634
1533865860000,0.036468,0.036468,0.036468,0.036468,2409.21937322
1533866460000,0.036468,0.036468,0.036468,0.036468,0.05062678
1533866820000,0.03365,0.03365,0.03365,0.03365,4283.9
1533874080000,0.03365,0.03365,0.03365,0.03365,782.8
1533901380000,0.035664999999999995,0.035666,0.035666,0.035664999999999995,1402.0
1533901560000,0.034324,0.034324,0.034324,0.034324,1720.3979389699994
1533903420000,0.034324,0.034324,0.034324,0.034324,638.36206103
1533903480000,0.034266000000000005,0.034266000000000005,0.034266000000000005,0.034266000000000005,2821.87
1533915060000,0.032,0.032,0.032,0.032,1493.70721375
1533919620000,0.031031,0.031031,0.031031,0.031031,278.0
1533919680000,0.031031,0.031031,0.031031,0.031031,278.0
1533919920000,0.031031,0.031031,0.031031,0.031031,299.25135825
1533920040000,0.031031,0.031031,0.031031,0.031031,278.0
1533927900000,0.0311,0.031031,0.0311,0.031031,1061.936995
1533933420000,0.031031,0.031031,0.031031,0.031031,1338.981242
1533933540000,0.031031,0.031031,0.031031,0.031031,1708.8126873699994
1533935160000,0.029005,0.029005,0.029005,0.029005,1552.48275315
1533935220000,0.029005,0.028908,0.029005,0.028908,11227.28724685
1533935280000,0.027222000000000003,0.027222000000000003,0.027222000000000003,0.027222000000000003,2258.13452334
1533938400000,0.027222000000000003,0.028904000000000006,0.028904000000000006,0.027222000000000003,7356.79547666
1533993240000,0.0288,0.0288,0.0288,0.0288,1167.85248774
1533994620000,0.0288,0.0288,0.0288,0.0288,503.86495675
1534012380000,0.0288,0.0288,0.0288,0.0288,2348.32
1534012440000,0.0288,0.0288,0.0288,0.0288,2503.72
1534012920000,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,400.0
1534013340000,0.024249,0.023762000000000002,0.024249,0.023762000000000002,7200.0
1534013400000,0.023943,0.024674,0.024674,0.023943,11550.58227191
1534013460000,0.024491,0.024491,0.024491,0.024491,3667.23
1534015620000,0.024427,0.024427,0.024427,0.024427,1443.98732345
1534018320000,0.024427,0.024427,0.024427,0.024427,2501.60267655
1534018380000,0.024674,0.024674,0.024674,0.024674,1245.87123622
1534026600000,0.024489,0.024489,0.024489,0.024489,461.24455552
1534028940000,0.024674,0.024674,0.024674,0.024674,1186.18618619
1534030620000,0.024489,0.024489,0.024489,0.024489,505.926287
1534032120000,0.024489,0.024489,0.024489,0.024489,865.75033291
1534053300000,0.024674,0.024674,0.024674,0.024674,1063.06306307
1534056240000,0.024674,0.024915,0.024915,0.024674,1062.9905038
1534064460000,0.024735,0.024427,0.024735,0.024427,4719.02908608
1534064940000,0.024427,0.024427,0.024427,0.024427,392.0
1534065000000,0.024255000000000002,0.024255000000000002,0.024255000000000002,0.024255000000000002,476.29413538
1534069860000,0.024255000000000002,0.024255000000000002,0.024255000000000002,0.024255000000000002,410.83426622
1534069920000,0.024255000000000002,0.024255000000000002,0.024255000000000002,0.024255000000000002,392.0
1534070340000,0.024255000000000002,0.024255000000000002,0.024255000000000002,0.024255000000000002,445.42074111
1534070400000,0.024255000000000002,0.024255000000000002,0.024255000000000002,0.024255000000000002,836.34221073
1534072200000,0.024255000000000002,0.024249,0.024255000000000002,0.024249,1138.70814607
1534073760000,0.024249,0.024249,0.024249,0.024249,1098.899995
1534078200000,0.024249,0.024249,0.024249,0.024249,2366.68228548
1534078260000,0.024249,0.024011,0.024249,0.024011,1706.60234683
1534082460000,0.02419,0.02419,0.02419,0.02419,1128.49324423
1534082940000,0.02401,0.02401,0.02401,0.02401,1561.07484596
1534083300000,0.02401,0.02401,0.02401,0.02401,1124.87373546
1534084020000,0.02401,0.023762000000000002,0.02401,0.023762000000000002,13052.35309347
1534084260000,0.023769,0.023769,0.023769,0.023769,3928.36975097
1534085760000,0.023769,0.023533000000000002,0.023769,0.023533000000000002,4027.95857164
1534086600000,0.023705,0.023705,0.023705,0.023705,1204.20420421
1534086660000,0.023705,0.023705,0.023705,0.023705,1301.30130131
1534091040000,0.023705,0.023705,0.023705,0.023705,701.15705548
1534091220000,0.023949,0.023949,0.023949,0.023949,1093.0930931
1534091640000,0.023949,0.023949,0.023949,0.023949,1235.23523524
1534097400000,0.023949,0.02419,0.02419,0.023949,2702.9115565
1534097820000,0.02419,0.024427,0.024427,0.02419,2293.2677844600007
1534097880000,0.024427,0.024427,0.024427,0.024427,1406.47308724
1534098000000,0.024427,0.024669,0.024669,0.024427,3253.33774554
1534098240000,0.024669,0.024737000000000002,0.024737000000000002,0.024669,10680.91427301
1534098420000,0.024914,0.024915,0.024915,0.024914,1067.49455857
1534099020000,0.024915,0.024915,0.024915,0.024915,3309.70952953
1534100520000,0.024915,0.025165,0.025165,0.024915,2030.20884032
1534101480000,0.025165,0.025416,0.025416,0.025165,5643.68932789
1534101900000,0.025416,0.025671,0.025671,0.025416,5766.79709261
1534102080000,0.025671,0.025671,0.025671,0.025671,7281.65518772
1534102440000,0.025671,0.025924000000000003,0.025924000000000003,0.025671,9713.18348095
1534102560000,0.025924000000000003,0.026182999999999998,0.026182999999999998,0.025748000000000004,13522.47771292
1534102620000,0.02593,0.02593,0.02593,0.02593,3697.17999451
1534102680000,0.02593,0.026184,0.026184,0.02593,2060.96691469
1534102800000,0.026184,0.026445,0.026445,0.026184,5488.47343217
1534102860000,0.026266,0.026266,0.026266,0.026266,2054.22009043
1534102920000,0.026445,0.026445,0.026445,0.026445,1098.49133341
1534103040000,0.026445,0.026706,0.026706,0.026445,5097.624311170001
1534103100000,0.026706,0.026711000000000002,0.026711000000000002,0.026706,7141.5878273
1534103160000,0.026711000000000002,0.026978,0.026978,0.026711000000000002,11832.73263608
1534103220000,0.026978,0.027247000000000004,0.027247000000000004,0.026794,15789.42740206
1534107120000,0.027247000000000004,0.027520999999999997,0.027520999999999997,0.027247000000000004,13704.80265039
1534107180000,0.027343,0.027343,0.027343,0.027343,1070.927995
1534109820000,0.027343,0.027343,0.027343,0.027343,1069.1466025
1534110000000,0.027343,0.027343,0.027343,0.027343,492.79892371
1534112940000,0.027343,0.027063999999999998,0.027343,0.027063999999999998,564.60457291
1534113000000,0.027063999999999998,0.027063999999999998,0.027063999999999998,0.027063999999999998,1280.023875
1534122660000,0.027248,0.027611,0.028067,0.027248,24538.00289359
1534126860000,0.027611,0.027611,0.027611,0.027611,470.16625423
1534127040000,0.027339999999999996,0.027339999999999996,0.027339999999999996,0.027339999999999996,2411.38948542
1534127100000,0.027339999999999996,0.026794,0.027339999999999996,0.026794,1876.64718537
1534127520000,0.026794,0.026794,0.026794,0.026794,1040.56941907
1534127640000,0.026794,0.026794,0.026794,0.026794,1144.99012151
1534139100000,0.026527,0.026527,0.026527,0.026527,1508.20509252
1534139220000,0.026527,0.026527,0.026527,0.026527,396.02014816
1534139400000,0.026527,0.026269999999999998,0.026527,0.026269999999999998,1378.45730087
1534140420000,0.026269999999999998,0.026269999999999998,0.026269999999999998,0.026269999999999998,1388.999995
1534140540000,0.026269999999999998,0.02575,0.026269999999999998,0.02575,5528.58214088
1534140600000,0.02575,0.025493000000000002,0.02575,0.025493000000000002,2821.60009308
1534140660000,0.025493000000000002,0.025493000000000002,0.025493000000000002,0.025493000000000002,1176.04606254
1534140780000,0.025493000000000002,0.025493000000000002,0.025493000000000002,0.025493000000000002,894.14307259
1534140960000,0.025493000000000002,0.025241999999999997,0.025493000000000002,0.025241999999999997,1012.9857038
1534141200000,0.025241999999999997,0.025241999999999997,0.025241999999999997,0.025241999999999997,2682.7545293000007
1534141260000,0.025084,0.024988999999999997,0.025084,0.024988999999999997,1208.789994
1534141740000,0.024988999999999997,0.024988999999999997,0.024988999999999997,0.024988999999999997,1113.88477717
1534145760000,0.024988999999999997,0.024988999999999997,0.024988999999999997,0.024988999999999997,699.0
1534156860000,0.025169,0.025169,0.025169,0.025169,3725.21
1534156920000,0.025422,0.025422,0.025422,0.025422,3896.26
1534156980000,0.025490000000000002,0.025668,0.025668,0.025490000000000002,2487.83909135
1534157580000,0.025490000000000002,0.025490000000000002,0.025490000000000002,0.025490000000000002,422.64864991
1534157760000,0.025490000000000002,0.025490000000000002,0.025490000000000002,0.025490000000000002,2192.0219537
1534157880000,0.025241,0.025241,0.025241,0.025241,1083.91473047
1534157940000,0.025241,0.025241,0.025241,0.025241,2197.4094022
1534159800000,0.025241,0.024988999999999997,0.025241,0.024988999999999997,927.69199397
1534166100000,0.024988999999999997,0.024741,0.024988999999999997,0.024741,434.81115105
1534167240000,0.024741,0.024741,0.024741,0.024741,392.0
1534167300000,0.024741,0.024741,0.024741,0.024741,2580.00795114
1534173360000,0.024494,0.024494,0.024494,0.024494,926.27182873
1534173600000,0.024494,0.024494,0.024494,0.024494,799.66792138
1534173720000,0.024494,0.024494,0.024494,0.024494,504.24643939
1534173840000,0.024494,0.024494,0.024494,0.024494,1048.3679240000001
1534175040000,0.024494,0.024494,0.024494,0.024494,22.7358865
1534175100000,0.024433,0.024491,0.024678,0.024433,5378.73850479
1534175340000,0.024434,0.024434,0.024434,0.024434,1160.16016017
1534178580000,0.024247,0.024247,0.024247,0.024247,1115.882995
1534178640000,0.024247,0.024247,0.024247,0.024247,1164.833995
1534178880000,0.024247,0.024247,0.024247,0.024247,1817.7330100000001
1534179600000,0.024007,0.024007,0.024007,0.024007,2323.94727253
1534179660000,0.024007,0.024007,0.024007,0.024007,392.0
1534179900000,0.024007,0.024007,0.024007,0.024007,681.22272747
1534179960000,0.023762000000000002,0.023762000000000002,0.023762000000000002,0.023762000000000002,1206.581776
1534180080000,0.023762000000000002,0.023762000000000002,0.023762000000000002,0.023762000000000002,1049.948652
1534180320000,0.023762000000000002,0.023762000000000002,0.023762000000000002,0.023762000000000002,784.0
1534182960000,0.023762000000000002,0.023530000000000002,0.023762000000000002,0.023530000000000002,799.1999999999997
1534185600000,0.023704,0.023704,0.023704,0.023704,1211.90049463
1534188120000,0.023530000000000002,0.023526,0.023530000000000002,0.023526,4309.43930263
1534198260000,0.023526,0.023526,0.023526,0.023526,1130.76050538
1534198620000,0.023526,0.023526,0.023526,0.023526,1518.97976399
1534198680000,0.023474000000000002,0.023474000000000002,0.023474000000000002,0.023474000000000002,3695.55
1534204500000,0.023295,0.023233,0.023295,0.023233,10810.73
1534205580000,0.023059,0.023059,0.023059,0.023059,943.17429709
1534205760000,0.023059,0.023059,0.023059,0.023059,2856.65570291
1534205820000,0.023056999999999998,0.023056999999999998,0.023056999999999998,0.023056999999999998,4265.13
1534205880000,0.023056999999999998,0.023056999999999998,0.023056999999999998,0.023056999999999998,1640.6395040000002
1534205940000,0.023056999999999998,0.023055000000000003,0.023056999999999998,0.023055000000000003,1436.61423943
1534206000000,0.023055000000000003,0.023055000000000003,0.023055000000000003,0.023055000000000003,757.7482669999997
